product_name,merchant_image_url,description,size,search_price,brand_name,category,ingredients,Anwendung,vegan,alcoholFree,fragranceFree
Anua - Heartleaf Pore Control Cleansing Oil - Renigungsöl Für Make-up - heartleaf Pore Cleansing Oil 200ml,https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/799296/399701-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Ein sanftes und dennoch effektives Reinigungsöl mit Heartleaf-Extrakt. Es wurde speziell entwickelt, um Make-up, Sonnenschutzmittel und Unreinheiten zu lösen und gleichzeitig das natürliche Feuchtigkeitsgleichgewicht der Haut zu respektieren.
 Es reinigt die Poren tiefenwirksam und entfernt überschüssigen Talg, ohne die Poren zu verstopfen oder die Haut zu irritieren. Der Heartleaf-Extrakt beruhigt Irritationen und unterstützt eine ruhige, ausgeglichene Haut. Die leichte, nicht komedogene Textur eignet sich ideal für empfindliche und zu Akne neigende Haut. --200ml",200 ml,17.95,Anua,Gesichtsreinigung,"Ethylhexyl Palmitate, Sorbeth-30 Tetraoleate, Sorbitan Sesquioleate, Caprylic/Capric Triglyceride, Butyl Avocadate, Fragrance, Helianthus Annuus (Sunflower) Seed Oil, Macadamia Ternifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Caprylyl Glycol, Ethylhexylglycerin, Curcuma Longa (Turmeric) Root Extract, Melia Azadirachta Flower Extract, Tocopherol, Melia Azadirachta Leaf Extract, Houttuynia Cordata Extract, Corallina Officinalis Extract, Melia Azadirachta Bark Extract, Moringa Oleifera Seed Oil, Ocimum Sanctum Leaf Extract.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachten Sie die Verpackung des gekauften Produkts.",Eine entsprechende Menge des Produkts sanft auf die trockene Haut massieren. Sorgfältig mit lauwarmem Wasser abwaschen.,TRUE,TRUE,FALSE
Anua - Heartleaf Silky Moisture Sun Cream,https://korean-skincare.de/cdn/shop/files/Product-page-sizes_118dd55c-ed86-487a-80c9-359be47c143c.jpg?v=1751283354,"Die Anua Heartleaf Silky Moisture Sun Cream ist eine bemerkenswerte Sonnencreme, die nicht nur einen hervorragenden Breitspektrum-Sonnenschutz mit SPF 50+ PA++++ bietet, sondern auch die Prinzipien veganer und grausam-freier Hautpflege verkörpert. Diese außergewöhnliche Sonnencreme nutzt chemische Filter, um deine Haut vor schädlichen UV-Strahlen zu schützen und sorgt dafür, dass dein zarter Teint in der Sonne bewahrt bleibt. --50ml",50ml,22.95,Anua,Sonnenschutz,"Water, Houttuynia Cordata Extract (300,000 ppm), Dibutyl Adipate, Propanediol, Ethylhexyl Triazone, Terephthalylidene Dicamphor Sulfonic Acid, Glycerin, Niacinamide, Caprylyl Methicone, Polymethylsilsesquioxane, Tromethamine, Polyglyceryl-3 Distearate, Cetearyl Alcohol, 1,2-Hexanediol, Pentylene Glycol, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Polysilicone-15, Diospyros Kaki Leaf Extract, Anastatica Hierochuntica Extract, Vitis Vinifera Fruit Extract, Carthamus Tinctorius Flower Extract, Coffea Arabica Seed Extract, Polygonum Cuspidatum Root Extract, Polygonum Cuspidatum Root Extract, Camellia Sinensis Leaf Extract, Castanea Crenata Shell Extract, Zanthoxylum Piperitum Fruit Extract, Panthenol, Glyceryl Stearate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Potassium Cetyl Phosphate, Methylpropanediol, Carbomer, Butylene Glycol, Glyceryl Stearate Citrate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Adenosine, Polyether-1, Biosaccharide Gum-1

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Als letzten Schritt der Hautpflege auftragen, 15 Minuten vor dem Sonnenbaden.
Trage eine fingergroße Menge in 2 bis 3 Portionen auf.
Je nach Bedarf häufig nachcremen.",TRUE,TRUE,TRUE
Anua - Niacinamid 10% + Txa 4% Serum - Aufhellendes Anti-age-serum - anua Niacinamide 10 + Txa 4 Serum 30ml,https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/803163/399710-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Ein leichtes, nicht klebendes und aufhellendes Serum mit 10 % Niacinamid und 4 % Tranexamsäure (TXA). Es hilft, ein klares Hautbild zu fördern, Pigmentflecken zu mildern und einen strahlenden, ebenmäßigen Teint zum Vorschein zu bringen.
 Die Kombination aus Niacinamid, TXA und Ceramiden sorgt für eine effektive aufhellende Wirkung und ist dabei sanft zur Haut. Das Serum trägt dazu bei, den Teint gleichmäßiger erscheinen zu lassen und die Leuchtkraft der Haut zu unterstützen.
 Hyaluronsäure und Polyglutaminsäure spenden Feuchtigkeit und sorgen für eine glatte, hydratisierte Haut. --30 ml",30 ml,22.95,Anua,Serum,"Water, Glycerin, Niacinamide, Tranexamic Acid, Butylene Glycol, Diethoxyethyl Succinate, 1,2-Hexanediol, Arbutin, Sodium Hyaluronate, Alpha-Arbutin, Coccinia Indica Fruit Extract, Eclipta Prostrata Extract, Macadamia Integrifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Theobroma Cacao (Cocoa) Extract, Hydrolyzed Hyaluronic Acid, Chamaecyparis Obtusa Leaf Extract, Prunus Persica (Peach) Flower Extract, Camellia Sinensis Seed Oil, Yeast Ferment Extract, Centella Asiatica Extract, Artemisia Princeps Leaf Extract, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Hyaluronic Acid, Pentylene Glycol, Betaine Salicylate, Sucrose Palmitate, Hydrogenated Lecithin, Gellan Gum, Sodium Phytate, Cellulose, Caprylic/Capric Triglyceride, Panthenol, Cyanocobalamin, Polyglutamic Acid, 3-O-Ethyl Ascorbic Acid, Ceramide NP, Dextrin, Asiaticoside, Madecassic Acid, Asiatic Acid, Dimethylsilanol Hyaluronate, Hydrolyzed Sodium Hyaluronate, Potassium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate Dimethylsilanol, Sodium Acetylated Hyaluronate, Xanthan Gum

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachten Sie die Verpackung des gekauften Produkts.
","Trage einige Tropfen auf die gewünschten Bereiche auf und klopfe sie sanft mit den Fingerspitzen ein.
 Erhöhe nach und nach entsprechend der Hautverträglichkeit die Anwendungshäufigkeit.
 Morgens und abends vor den Ölen oder der Feuchtigkeitspflege verwenden.
 Schließe deine Routine morgens mit einem Sonnenschutz mit LSF 30 oder höher ab.",TRUE,TRUE,TRUE
Anua - Rice 70 Glow Milky Toner - Aufhellender Toner Mit Niacinamid - anua Rice 70 Glow Milky Toner 250ml,https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/799298/399703-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Eine leichte, milchige Toner-Lotion mit 70 % Reiswasser, Niacinamid und Ceramiden, die die Haut intensiv mit Feuchtigkeit versorgt und zum Strahlen bringt.
 Sie unterstützt einen glatten, ebenmäßigen Teint, stärkt die Hautbarriere und hinterlässt ein sanftes, strahlendes Finish. Die Formel hilft, Teintunregelmäßigkeiten aufzuhellen, überschüssige Talgproduktion auszugleichen und die Haut langanhaltend mit Feuchtigkeit zu versorgen. --250 ml",250 ml,21.95,Anua,Toner,"Oryza Sativa (Rice) Bran Water (71%), Butylene Glycol, Glycerin, Dipropylene Glycol, Niacinamide, Propanediol, Water, 1,2-Hexanediol, Methyl Gluceth-20, Panthenol, Betaine, Oryza Sativa (Rice) Extract (3,753 ppm), Hydroxyacetophenone, Diphenyl Dimethicone, Triethylhexanoin, Hydrogenated Lecithin, Adenosine, Ethylhexylglycerin, Carbomer, Tromethamine, Xanthan Gum, Glyceryl Acrylate/Acrylic Acid Copolymer, Theobroma Cacao (Cocoa) Seed Extract, Sodium Hyaluronate, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Dextrin, Hydrolyzed Rice Protein (3,000 ppb), Oryza Sativa (Rice) Seed Protein (3,000 ppb), Ceramide NP, Sodium Lauroyl Lactylate, Arbutin, Ascorbic Acid, Allantoin, Ceramide AP, Phytosphingosine, Cholesterol, Ceramide EOP.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Nach einer gründlichen Reinigung des Gesichts, den Toner mit einem Wattepad oder den Fingern auftragen.
 Sanft auf das ganze Gesicht einklopfen.
 Kann morgens und abends verwendet werden.",TRUE,TRUE,TRUE
Anua - Vita 10 Porestrix Brightening Serum - Aufhellendes Serum - anua Vita 10 Porestrix Brightening Serum,https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/799303/399708-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Ein Serum mit Vitaminen der nächsten Generation. Es ist angereichert mit VITA 10™ und enthält die intelligente Liposomen-Technologie von ANUA, die die Haut sichtbar aufhellt, die Poren verfeinert und Irritationen minimiert, wodurch ein ebenmäßiger und strahlender Teint erzielt wird.

WARUM WIR DAS PRODUKT LIEBEN
• Angereichert mit 10 essenziellen Vitaminen, die müde und fahle Haut revitalisieren.
• Bietet eine pralle und feuchtigkeitsspendende Textur, die kein klebriges Gefühl hinterlässt.
• Verstärkt die aufhellende Wirkung von Vitamin C durch vier synergetisch wirkende Inhaltsstoffe: Tocopherol, Glutathion, Ferulasäure und Niacinamid.
• Verbessert die Elastizität der Poren mithilfe des exklusiven Wirkstoffs von ANUA: Porestrix™. --20ml",20ml,29.45,Anua,Serum,"Aqua/Water/Eau, Glycereth-26, Propanediol, Ascorbic Acid, Alcohol Denat., Dipropylene Glycol, Pentylene Glycol, Sodium Ascorbyl Phosphate, 3-O-Ethyl Ascorbic Acid, Glycerin, Ascorbyl Glucoside, Octyldodeceth-16, Butylene Glycol, Panthenol, Glutathione, C12-14 Alketh-12, 1,2-Hexanediol, Coptis Japonica Root Extract, Tocopherol, Sodium Citrate, Xanthan Gum, Ferulic Acid, Ethylhexylglycerin, Adenosine, Hydrogenated Lecithin, Dipotassium Glycyrrhizate, Sodium Phytate, Arginine, Coco-Caprylate/Caprate, Litsea Cubeba Fruit Oil, Centella Asiatica Extract, Ficus Carica (Fig) Fruit Extract, Lactic Acid, Glycolic Acid, Sodium Surfactin, Pullulan, Gluconolactone, Polyglyceryl-10 Oleate, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Pueraria Lobata Root Extract, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Ceramide NP, Pelargonium Graveolens Oil, Hydroxypropyl Cyclodextrin, Acetyl Hexapeptide-1, Canarium Luzonicum Gum Nonvolatiles, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Anthemis Nobilis Flower Oil, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Diospyros Kaki Leaf Extract, Collagen, Vitis Vinifera (Grape) Fruit Extract, Dipeptide-15, Tannic Acid, Carthamus Tinctorius (Safflower) Flower Extract, Polygonum Cuspidatum Root Extract, Coffea Arabica (Coffee) Seed Extract, Camellia Sinensis Leaf Extract, Castanea Crenata (Chestnut) Shell Extract, Zanthoxylum Piperitum Fruit Extract, Cysteine, Thioctic Acid, Polysorbate 20, Niacinamide, Tripeptide-1, Magnesium Ascorbyl Phosphate, Ascorbyl Tetraisopalmitate, Anemarrhena Asphodeloides Root Extract, Microcrystalline Cellulose, Citric Acid, Sphingomonas Ferment Extract, Palmitoyl Tetrapeptide-7, Palmitoyl Pentapeptide-4, Palmitoyl Tripeptide-5, Hexapeptide-9, Sodium Acetyl sh-Oligopeptide-195 SP Lysine N6-(Succinimidopropionyl Thioethyl Dipalmitoyl Glycero phosphate), Sodium Phenylbutyroyl Histidiny 4-t-Butyl D-Phenylalanyl Arginyl Lysine N6-(Succinimidopropionyl Thioethyl Dipalmitoyl Glycero phosphate), Cellulose Gum, Trisodium Ascorbyl Palmitate Phosphate, Citral, Limonene, Linalool

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachten Sie die Verpackung des gekauften Produkts.
","Trage einige Tropfen auf die gewünschten Stellen auf und klopfe sie sanft mit den Fingerspitzen ein.
Morgens und abends vor der Anwendung von Ölen oder Feuchtigkeitspflege verwenden.",FALSE,FALSE,FALSE
Anua - Zero-cast Moisturizing Finish Sunscreen - Sonnencreme Mit Lsf 50 - zero-cast Moisturizing Finish Spf 50+pa+,https://media.sephora.eu/content/dam/digital/pim/published/A/ANUA_THE_FOUNDERS/799302/399707-media_swatch-0.jpg?scaleWidth=500&scaleHeight=500&scaleMode=fit,"Eine leichte und seidige Sonnencreme mit Heartleaf-Extrakt, Panthenol und 10 Arten von Hyaluronsäure. Sie schützt die Haut mit einem hohen Breitband-Lichtschutzfaktor 50+, beruhigt sie und spendet wohltuende Feuchtigkeit.
 Die Formel sorgt für ein strahlendes Finish ohne Fettfilm und eignet sich ideal für die tägliche Anwendung sowie für alle Hauttypen, einschließlich empfindlicher Haut.
 Heartleaf-Extrakt hilft, Irritationen und Rötungen zu lindern, während Hyaluronsäure intensive Feuchtigkeit spendet. Panthenol sorgt für ein angenehmes, nicht klebendes Finish. Die leichte Textur zieht schnell ein und eignet sich auch gut unter Make-up.
 LSF 50+ PA+ --50ml",50ml,18.45,Anua,Sonnenschutz,"Avobenzone, Homosalate, Octisalate, Octocrylene, Water (Aqua), Butyloctyl Salicylate, Glycerin, Dimethicone, Poly C10-30 Alkyl Acrylate, VP/Eicosene Copolymer, Cetearyl Alcohol, Niacinamide, Sodium Stearoyl Glutamate, Ammonium Polyacryloyldimethyl Taurate, Hydroxyacetophenone, Phenoxyethanol, Tocopheryl Acetate, Panthenol, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Xanthan Gum, 1,2-Hexanediol, Sodium Hyaluronate

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Trage den Sonnenschutz vor dem Aufenthalt in der Sonne auf.
 Creme regelmäßig nach, um den Schutz aufrechtzuerhalten, insbesondere nach dem Schwimmen, Schwitzen oder Abtrocknen.",TRUE,TRUE,TRUE
Anua Heartleaf Quercetinol Pore Deep Cleansing Foam 150 ml,https://www.mystationary.de/media/d3/0c/4b/1775884291/79e414f6c767edbbb26b310499cd8552b5680986_MS_0063296_image_1_570346_heartleaf_quercetinol_pore_deep_cleansing_foam_hydratacni_cistici_pena.jpg?ts=1775884293,"Der Reinigungsschaum enthält Houttuynia-Cordata-Pulver, das hilft, abgestorbene Hautzellen und Rückstände in den Poren zu entfernen. Houttuynia-Cordata-Extrakt und Quercetin beruhigen Irritationen, die durch die Reinigung entstehen können. --150ml",150ml,19.95,Anua,Gesichtsreinigung,"Houttuynia Cordata Flower/Leaf/Stem Water, Glycerin, Sodium Cocoyl Glycinate, Aqua(Water), Sodium Lauroyl Glutamate, Disodium Cocoamphodiacetate, Coco-Glucoside, Decyl Glucoside, Hectorite, Sodium Chloride, 1,2-Hexanediol, Betaine Salicylate, Potassium Benzoate, Houttuynia Cordata Powder, Polyquaternium-67, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Butylene Glycol, Gardenia Florida Fruit Extract, Dextrin, Disodium Edta, Eucalyptus Globulus Leaf Oil, Ethylhexylglycerin, Sodium Acetate, Isopropyl Alcohol, Pinus Palustris Leaf Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primose) Flower Extract, Pueraria Lobata Root Extract, Pentylene Glycol, Capryloyl Salicylic Acid, Tocopherol, Hydrolyzed Hyaluronic Acid, Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Potassium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate, Quercetin.

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachten Sie die Verpackung des gekauften Produkts.","Nimm eine etwa münzgroße Menge des Produkts und schäume es mit angefeuchteten Händen auf.
 
 Massiere es sanft in dein Gesicht ein, bevor du es mit lauwarmem Wasser gründlich abspülst.",TRUE,FALSE,FALSE
APLB - Glutathione Niacinamide Facial Toner,https://korean-skincare.de/cdn/shop/files/Product-page-sizes_c3cfaaa3-a213-4267-81a6-8046e2012bca.jpg?v=1751290535,"Verbessere deine Hautpflegeroutine mit dem APLB Glutathione Niacinamide Facial Toner, einer tief feuchtigkeitsspendenden und aufhellenden Lösung, die stumpfe Haut revitalisiert und gleichzeitig Reizungen lindert. Angereichert mit 20.000 ppm Niacinamid und 13,1 % Centella Asiatica-Extrakt, liefert dieser leichte, essenzartige Toner einen starken Schub an Feuchtigkeit und Elastizität und fördert einen glatteren, strahlenderen Teint.

Die Formel mit Reisextrakt und Glutathion dringt tief in die Haut ein, um sie zu nähren und den Hautton auszugleichen, während Beta-Glucan und Hyaluronsäure die Feuchtigkeit für eine lang anhaltende Geschmeidigkeit einschließen. Dieses EWG-zertifizierte, umweltfreundliche Gesichtswasser wurde klinisch getestet und ist für empfindliche Haut geeignet. Es ist die erste Wahl für strahlende, gesunde Haut. --160ml",160ml,9.79,APLB,Toner,"Water, Centella Asiatica Extract, Butylene Glycol, Glycerin, Dipropylene Glycol, Hydroxyethyl Urea, Allantoin, Panthenol, Sodium Hyaluronate, Hydrolyzed Collagen, sh-Oligopeptide-1, Nelumbo Nucifera Germ Extract, Artemisia Annua Extract, Oryza Sativa Extract, Saccharomyces Ferment, Solanum Melongena Fruit Extract, Melaleuca Alternifolia Leaf Extract, Hydrolyzed Collagen, Squalane, Beta-Glucan, Hippophae Rhamnoides Fruit Extract, Madecassic Acid, Asiaticoside, Asiatic Acid, Trideceth-10, Propanediol, Hydroxyacetophenone, 1,2-Hexanediol, Ethylhexylglycerin, Dipotassium Glycyrrhizate, Citric Acid, Sodium Citrate

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Beginne mit der Reinigung der Haut.
Verteile eine angemessene Menge gleichmäßig mit den Händen oder einem Wattebausch auf der Haut und vermeide dabei die Augen- und Mundpartie.
Massiere die Haut leicht, damit die Feuchtigkeit optimal aufgenommen werden kann.",FALSE,TRUE,TRUE
APLB - Glutathione Niacinamide Sunscreen,https://korean-skincare.de/cdn/shop/files/Product-page-sizes_97b2c9ca-54ed-4e31-8808-67717137e0b5.jpg?v=1751279807,"Der APLB Glutathion-Niacinamid-Sonnenschutz bietet mit LSF 50+ PA++++ einen Breitbandschutz vor schädlichen UV-Strahlen und sorgt gleichzeitig für ein glattes, nicht fettendes Finish ohne weißen Schimmer. Dieser chemische Sonnenschutz ist mit Glutathion und Niacinamid angereichert, um die Elastizität und Ausstrahlung der Haut zu fördern, während Centella-Asiatica-Extrakt Irritationen beruhigt und lindert.

Die cremige Formel spendet mit Hyaluronsäure und Beta-Glucan tiefenwirksam Feuchtigkeit und ist daher ideal für trockene Haut. Sie haftet nahtlos auf der Haut und sorgt für ein erfrischendes und dennoch feuchtigkeitsspendendes Gefühl, das den ganzen Tag über angenehm zu tragen ist. Perfekt, um die Haut täglich zu schützen und zu pflegen. --40ml",40ml,9.79,APLB,Sonnenschutz,"Water, Ethylhexyl Methoxycinnamate, Butylene Glycol, Ethylhexyl Salicylate, Octocrylene, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Butyl Methoxydibenzoylmethane, Dipropylene Glycol, Niacinamide, Squalane, C14-22 Alcohols, 1,2-Hexanediol, Polyglyceryl-2 Stearate, Propanediol, Hydroxyacetophenone, Glyceryl Stearate, Stearyl Alcohol, C12-20 Alkyl Glucoside, Tromethamine, Centella Asiatica Extract, Carbomer, Melaleuca Alternifolia Extract, Hippophae Rhamnoides Fruit Extract, Vitis Vinifera Fruit Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Uncaria Sinensis Extract, Glycerin, Adenosine, Disodium EDTA, Oryza Sativa Bran Extract, Hydrogenated Phosphatidylcholine, Caprylic/Capric Triglyceride, Sodium Hyaluronate, Glucose, Hydrolyzed Collagen, Sucrose Stearate, Glutathione, Cyclodextrin, Cetearyl Alcohol, Caprylyl Glycol, Beta-Glucan, Caprylhydroxamic Acid, Ethylhexylglycerin, Asiatic Acid, Asiaticoside, Madecassic Acid, Madecassoside, Tropolone, Hyaluronic Acid, Potassium Hyaluronate

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachte die Verpackung des gekauften Produkts.
","Eine angemessene Menge auf das Gesicht auftragen und dabei die Augen- und Mundpartie aussparen.
Sanft einmassieren, um die Aufnahme zu unterstützen",FALSE,TRUE,TRUE
Artemis - Night Force Regenerating Concentrate Men,https://cdn2.parfumdreams.de/image/product/72907-0-0-0.webp?box=528,"Während der Nacht durchläuft die Haut natürliche Erneuerungsprozesse. Das Artemis Men Night Force Regenerating Concentrate ist darauf ausgelegt, die Hautpflege in dieser Phase zu unterstützen. Die Formulierung in der 75-ml-Flasche mit praktischem Spenderaufsatz zieht schnell ein und hinterlässt ein angenehmes Hautgefühl. Das Konzentrat wurde entwickelt, um die Haut über Nacht zu begleiten und ihre natürliche Schutzbarriere zu festigen. Bei regelmäßiger Anwendung kann das Hautbild verfeinert und die Widerstandsfähigkeit der Haut unterstützt werden. So startet die Haut erfrischt in den neuen Tag. Das moderne, schwarze Design der Flasche mit den stilisierten Mondphasen spiegelt den nächtlichen Anwendungsfokus des Produkts wider.--75ml",75ml,48.00,Artemis,Serum,"Aqua (Water), Dimethicone, Dicaprylyl Ether, Glycerin, Polyacrylate Crosspolymer-6, Leontopodium Alpinum Extract, Sapindus Mukurossi Fruit Extract, Caesalpinia Spinosa Gum, Hydrolyzed Candida Saitoana Extract, Pinus Sylvestris Leaf Oil, Lavandula Angustifolia (Lavender) Oil, Allantoin, Taurine, Tocopherol, Ppg-26-Buteth-26, Isononyl Isononanoate, Peg-40 Hydrogenated Castor Oil, Dimethicone Crosspolymer, Propylene Glycol, Dehydroacetic Acid, Ethylhexylglycerin, Parfum (Fragrance), Linalool, Sodium Hydroxide, Citric Acid, Phenoxyethanol, Benzoic Acid, Potassium Sorbate, Sodium Benzoate, Sorbic Acid, Silica, Titanium Dioxide, Quartz, i71

Die Liste der Inhaltsstoffe kann sich ändern. Bitte beachten Sie die Verpackung des gekauften Produkts.
","Morgens und abends nach der Reinigung einige Tropfen Serum auf das leicht feuchte Gesicht auftragen und sanft einklopfen. Nach einer kurzen Einwirkzeit die gewohnte Tages- oder Nachtpflege darübergeben, um die Wirkstoffe in der Haut einzuschließen.",TRUE,TRUE,FALSE
